metric_name,month,day_of_month,avg_precip_mtd,min_precip_mtd,max_precip_mtd,p10_precip_mtd,p25_precip_mtd,p50_precip_mtd,p75_precip_mtd,p90_precip_mtd
precip,Jan,23,1.0466666666666666,0.08,3.09,0.35400000000000004,0.6100000000000001,0.93,1.4175,1.7710000000000001
precip,Jan,24,1.0863333333333334,0.08,3.21,0.35400000000000004,0.6725,0.965,1.4475,1.7720000000000002
precip,Jan,25,1.1646666666666665,0.08,3.21,0.5520000000000002,0.6725,0.965,1.6175000000000002,1.9840000000000002
precip,Jan,26,1.204,0.08,3.2199999999999998,0.5520000000000002,0.6725,1.0,1.7525,2.0860000000000003
precip,Jan,27,1.2606666666666666,0.12000000000000001,3.2299999999999995,0.5520000000000002,0.6875,1.165,1.755,2.1430000000000002
precip,Jan,28,1.2963333333333333,0.12000000000000001,3.2299999999999995,0.5970000000000001,0.6875,1.225,1.755,2.162
precip,Jan,29,1.3346666666666667,0.21000000000000002,3.2299999999999995,0.6190000000000001,0.7675000000000001,1.23,1.7550000000000001,2.162
precip,Jan,30,1.384,0.32,3.2299999999999995,0.638,0.7900000000000001,1.26,1.7875,2.162
precip,Jan,31,1.4236666666666666,0.38,3.2299999999999995,0.638,0.7900000000000001,1.33,1.8050000000000002,2.18
precip,Feb,1,0.025666666666666667,0.0,0.43,0.0,0.0,0.0,0.0075,0.06600000000000009
precip,Feb,2,0.066,0.0,1.08,0.0,0.0,0.0,0.03,0.2240000000000002
precip,Feb,3,0.089,0.0,1.1,0.0,0.0,0.01,0.07,0.35900000000000015
precip,Feb,4,0.12833333333333333,0.0,1.1,0.0,0.0,0.03,0.2475,0.35900000000000015
precip,Feb,5,0.168,0.0,1.1,0.0,0.0,0.03,0.2725,0.562
precip,Feb,6,0.20433333333333334,0.0,1.23,0.0,0.0025,0.06,0.34,0.5910000000000001
precip,Feb,7,0.24000000000000002,0.0,2.02,0.0,0.01,0.06,0.5075000000000001,0.5910000000000001
